total_credit_utilized,installment,grade,state,issue_date,application_time,accounts,y,vector_feature,non_decimal_feature,sentence_feature
13918,464.87,B,CA,17-Mar-18,24:08.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":7,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":14,""open_cc"":6,""mort"":0}",0,"[7.55, 2.94, 6.18, 9.87, 0.91]",0b10100,모터 온도 상승 경고
76955,533.75,B,OH,31-Mar-18,43:08.5,"{""current_delinq"":0,""current_installment"":9,""opened_24m"":1,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":2,""open_cc"":2,""mort"":0}",0,"[5.08, 2.32, 5.46, 8.81, 5.48]",0x183,배터리 잔량 부족
72017,810.49,A,AZ,09-Jan-18,05:52.8,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":10,""open_cc"":7,""mort"":5}",0,"[2.03, 9.76, 8.44, 7.66, 7.22]",0b100101,시스템 업데이트 필요
155657,372.4,A,NY,10-Apr-18,53:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":6,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":12,""open_cc"":10,""mort"":0}",0,"[9.83, 6.88, 6.6, 3.37, 4.56]",0b1101100,네트워크 연결 불안정
32075,184.47,A,KY,08-Apr-18,24:08.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":3,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":11,""open_cc"":6,""mort"":0}",0,"[7.02, 1.42, 8.07, 6.43, 3.14]",0b1000010001,배터리 잔량 부족
45451,424.16,B,NY,09-Feb-18,24:08.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":20,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":33,""open_cc"":19,""mort"":0}",0,"[9.04, 8.28, 2.81, 8.2, 1.35]",0x329,시스템 업데이트 필요
41789,233.29,B,NC,01-Mar-18,00:27.5,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":2,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":14,""open_cc"":9,""mort"":2}",0,"[2.38, 7.2, 6.55, 8.77, 0.75]",0b1010111110,센서 값 정상 범위
44986,241.19,B,OH,17-Mar-18,31:58.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":0,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":10,""open_cc"":8,""mort"":0}",0,"[6.61, 4.35, 2.95, 0.39, 7.82]",0b110100,데이터 처리 성공
14700,234.92,A,OK,19-Mar-18,43:08.5,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":8,""open_cc"":7,""mort"":1}",0,"[0.46, 5.65, 1.53, 1.73, 2.72]",0x37e,모터 온도 상승 경고
6881,196.18,B,NY,23-Feb-18,15:52.8,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":10,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":12,""open_cc"":11,""mort"":0}",0,"[2.29, 4.83, 0.22, 3.31, 3.44]",0b10110010,초기화 작업 진행 중
20907,326.97,B,KY,21-Jan-18,13:21.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":0,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":5,""open_cc"":4,""mort"":0}",0,"[6.45, 9.96, 1.77, 6.33, 9.13]",0x308,네트워크 연결 불안정
18328,240.04,B,FL,09-Jan-18,39:43.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":15,""open_cc"":10,""mort"":2}",0,"[2.96, 1.77, 4.36, 6.3, 3.43]",0x20b,센서 값 정상 범위
95983,979.12,E,IL,07-Mar-18,14:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":19,""open_cc"":11,""mort"":2}",0,"[8.17, 2.71, 8.08, 5.59, 4.64]",0x18e,데이터 처리 성공
77786,240.1,D,OH,25-Mar-18,58:01.9,"{""current_delinq"":0,""current_installment"":12,""opened_24m"":4,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":7,""open_cc"":5,""mort"":0}",0,"[8.29, 3.74, 1.4, 2.0, 3.78]",0b1010101100,데이터 처리 성공
15116,503.14,B,WA,02-Apr-18,44:08.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":23,""open_cc"":12,""mort"":0}",0,"[0.7, 9.04, 1.29, 2.39, 9.36]",0b101111000,분석 보고서 생성됨
53429,654.31,D,MN,09-Mar-18,39:43.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":11,""satisfactory"":20,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":24,""open_cc"":16,""mort"":5}",0,"[1.26, 0.71, 7.87, 0.0, 9.94]",0b1101100111,분석 보고서 생성됨
86182,67.95,C,CA,13-Mar-18,27:22.1,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":8,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":12,""open_cc"":12,""mort"":0}",0,"[2.11, 2.76, 2.51, 1.27, 3.6]",0x11c,초기화 작업 진행 중
21249,128.92,B,CO,09-Mar-18,07:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":7,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":6,""open_cc"":6,""mort"":0}",0,"[1.59, 1.08, 0.0, 9.95, 6.18]",0x43,초기화 작업 진행 중
15226,175.84,C,AZ,13-Feb-18,49:43.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":8,""open_cc"":5,""mort"":2}",0,"[9.52, 6.68, 2.81, 5.09, 8.78]",0b1001000111,정기 점검 완료
112031,286.99,E,CA,03-Mar-18,45:52.8,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":7,""open_cc"":5,""mort"":1}",0,"[0.08, 8.68, 3.63, 9.59, 9.26]",0b1111011011,분석 보고서 생성됨
27970,196.18,B,NC,21-Mar-18,40:27.5,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":0,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":10,""open_cc"":4,""mort"":0}",0,"[4.54, 2.17, 4.06, 7.83, 0.55]",0x230,네트워크 연결 불안정
19208,509.69,C,TX,03-Jan-18,13:21.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":7,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":24,""open_cc"":9,""mort"":2}",0,"[9.94, 0.69, 8.94, 6.28, 2.98]",0x233,초기화 작업 진행 중
29913,390.47,B,VA,03-Mar-18,10:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":25,""open_cc"":11,""mort"":2}",0,"[4.92, 7.51, 8.87, 3.42, 8.71]",0x1bb,초기화 작업 진행 중
71363,821.2,C,TX,22-Feb-18,33:13.3,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":6,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":17,""open_cc"":10,""mort"":5}",0,"[5.7, 1.11, 1.77, 7.76, 9.54]",0b1010101001,분석 보고서 생성됨
80197,658.02,D,VA,15-Feb-18,38:01.9,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":5,""satisfactory"":18,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":15,""open_cc"":13,""mort"":5}",0,"[1.31, 4.14, 6.0, 1.15, 5.45]",0b110110111,모터 온도 상승 경고
90,533.71,C,MD,06-Apr-18,05:52.8,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":6,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":9,""open_cc"":5,""mort"":0}",0,"[8.64, 6.51, 4.4, 0.23, 6.1]",0xe8,분석 보고서 생성됨
32347,490.45,B,WI,25-Mar-18,25:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":10,""open_cc"":4,""mort"":1}",0,"[1.38, 6.54, 3.52, 8.63, 0.37]",0x33e,모터 온도 상승 경고
5060,326.97,B,AL,04-Feb-18,33:13.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":16,""open_cc"":8,""mort"":1}",0,"[5.01, 9.95, 1.3, 6.07, 2.46]",0b1100011111,데이터 처리 성공
103019,343.26,D,HI,01-Jan-18,56:38.2,"{""current_delinq"":0,""current_installment"":8,""opened_24m"":6,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":7,""open_cc"":5,""mort"":0}",0,"[9.14, 3.31, 6.01, 4.88, 0.74]",0x222,시스템 업데이트 필요
22268,193.41,B,OH,18-Feb-18,10:27.5,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":7,""open_cc"":5,""mort"":0}",0,"[9.28, 9.28, 6.04, 5.3, 3.13]",0b11001011,시스템 업데이트 필요
0,374.58,E,TX,23-Jan-18,29:43.3,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":3,""open_cc"":3,""mort"":0}",0,"[0.56, 2.99, 7.1, 1.21, 7.46]",0b111000001,분석 보고서 생성됨
39730,973.95,B,MS,13-Feb-18,37:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":16,""open_cc"":6,""mort"":4}",0,"[0.09, 1.92, 4.39, 6.11, 0.54]",0b11101000,초기화 작업 진행 중
48416,444.69,B,FL,27-Feb-18,07:22.1,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":8,""satisfactory"":22,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":22,""open_cc"":18,""mort"":3}",0,"[2.72, 9.84, 6.21, 0.47, 9.54]",0x171,데이터 처리 성공
29312,120.46,A,CA,25-Mar-18,23:13.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":0,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":7,""open_cc"":4,""mort"":0}",0,"[4.49, 4.29, 9.79, 4.54, 2.38]",0xee,사용자 로그인 기록
24681,655.38,D,KY,01-Feb-18,38:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":10,""open_cc"":3,""mort"":1}",0,"[9.77, 0.51, 3.48, 0.96, 9.85]",0x355,네트워크 연결 불안정
519,582.75,C,CA,21-Mar-18,27:22.1,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":7,""open_cc"":4,""mort"":0}",0,"[6.18, 1.83, 6.65, 9.54, 7.69]",0x9d,배터리 잔량 부족
32404,393.39,A,NY,11-Mar-18,16:38.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":13,""open_cc"":5,""mort"":0}",0,"[2.29, 7.5, 1.2, 2.97, 7.76]",0b1101100011,네트워크 연결 불안정
44958,624.42,C,TX,22-Feb-18,38:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":20,""open_cc"":12,""mort"":0}",0,"[4.86, 3.29, 9.89, 5.51, 5.26]",0x1b4,시스템 업데이트 필요
46682,224.01,B,NC,17-Mar-18,20:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":8,""open_cc"":7,""mort"":4}",0,"[5.67, 4.76, 7.19, 2.65, 7.8]",0x21a,배터리 잔량 부족
86728,628.14,D,NY,10-Apr-18,21:58.2,"{""current_delinq"":0,""current_installment"":20,""opened_24m"":10,""satisfactory"":30,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":8,""total_cc"":8,""open_cc"":8,""mort"":2}",0,"[4.22, 1.6, 0.6, 6.95, 4.18]",0x1f2,모터 온도 상승 경고
74780,347.17,B,NC,15-Mar-18,35:55.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":19,""open_cc"":16,""mort"":1}",0,"[5.53, 7.6, 8.28, 7.95, 6.22]",0x345,배터리 잔량 부족
14848,582.75,C,TN,17-Jan-18,08:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":4,""open_cc"":2,""mort"":5}",0,"[1.06, 2.48, 1.55, 9.44, 9.16]",0x36a,정기 점검 완료
30312,225.61,B,VA,27-Mar-18,43:08.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":23,""open_cc"":6,""mort"":1}",0,"[0.33, 0.96, 0.86, 5.86, 0.0]",0x192,네트워크 연결 불안정
40598,135.37,B,FL,25-Mar-18,23:13.3,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":5,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":11,""open_cc"":9,""mort"":3}",0,"[1.12, 4.58, 5.89, 5.53, 1.52]",0b1101000,시스템 업데이트 필요
3925,159.41,B,NV,09-Mar-18,16:38.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":3,""open_cc"":3,""mort"":0}",0,"[5.87, 7.12, 0.35, 9.85, 2.65]",0b1011001000,센서 값 정상 범위
13577,512.08,B,CA,19-Mar-18,09:23.4,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":0,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":7,""open_cc"":3,""mort"":0}",0,"[7.43, 7.97, 1.68, 5.82, 0.67]",0b11000011,사용자 로그인 기록
29161,480.01,B,CA,12-Apr-18,20:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":11,""open_cc"":5,""mort"":3}",0,"[5.98, 8.24, 3.04, 4.3, 9.05]",0x91,알 수 없는 오류 발생
33632,46.56,A,LA,16-Feb-18,47:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":18,""open_cc"":10,""mort"":2}",0,"[0.15, 5.39, 6.89, 1.19, 0.84]",0xbb,센서 값 정상 범위
12143,476.33,C,FL,08-Feb-18,05:52.8,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":2,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":2,""open_cc"":1,""mort"":0}",0,"[0.58, 1.57, 1.34, 9.0, 8.8]",0b1001010110,센서 값 정상 범위
79141,260.21,B,AL,25-Mar-18,02:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":14,""open_cc"":3,""mort"":3}",0,"[0.28, 9.24, 1.09, 1.26, 1.05]",0x79,데이터 처리 성공
74368,1120.18,B,OH,11-Feb-18,15:52.8,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":5,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":22,""open_cc"":10,""mort"":4}",0,"[9.4, 1.04, 6.2, 7.64, 9.61]",0b1010111111,네트워크 연결 불안정
25081,483.45,B,NV,23-Mar-18,32:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":10,""open_cc"":6,""mort"":0}",0,"[8.2, 6.57, 5.33, 0.43, 0.28]",0x1e,사용자 로그인 기록
52055,296.66,C,PA,27-Feb-18,38:01.9,"{""current_delinq"":0,""current_installment"":9,""opened_24m"":5,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":6,""open_cc"":6,""mort"":1}",0,"[6.12, 5.81, 3.26, 1.97, 4.7]",0b1010001110,분석 보고서 생성됨
30109,684.33,C,CA,22-Feb-18,10:27.5,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":24,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":8,""total_cc"":34,""open_cc"":24,""mort"":0}",0,"[4.0, 6.62, 6.54, 0.28, 9.57]",0x2ed,시스템 업데이트 필요
18224,564.81,B,OR,21-Mar-18,47:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":12,""open_cc"":7,""mort"":2}",0,"[9.97, 9.25, 8.12, 3.73, 8.52]",0x38f,시스템 업데이트 필요
11501,409.61,E,NY,31-Mar-18,25:52.8,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":12,""satisfactory"":18,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":20,""open_cc"":18,""mort"":0}",0,"[3.85, 1.96, 3.6, 4.88, 6.84]",0xce,분석 보고서 생성됨
81150,849.48,C,CA,04-Feb-18,10:27.5,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":3,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":18,""open_cc"":7,""mort"":0}",0,"[9.83, 1.65, 0.43, 0.17, 2.06]",0x2af,알 수 없는 오류 발생
16501,300.76,D,MA,25-Mar-18,05:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":15,""open_cc"":6,""mort"":7}",0,"[5.74, 3.57, 7.63, 5.43, 7.27]",0x3d0,모터 온도 상승 경고
2256,121.82,A,SC,20-Apr-18,31:58.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":12,""open_cc"":4,""mort"":0}",0,"[7.28, 4.21, 8.81, 7.62, 6.76]",0xfb,데이터 처리 성공
130923,896.01,B,TX,03-Mar-18,21:58.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":7,""satisfactory"":17,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":9,""total_cc"":20,""open_cc"":13,""mort"":4}",0,"[8.81, 0.19, 8.59, 0.27, 7.12]",0b1011010011,사용자 로그인 기록
30455,482.77,A,CA,06-Feb-18,57:22.1,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":23,""open_cc"":14,""mort"":0}",0,"[3.25, 3.52, 6.81, 1.17, 3.5]",0x1d1,데이터 처리 성공
7826,131.56,A,NJ,05-Feb-18,08:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":5,""open_cc"":4,""mort"":0}",0,"[4.41, 8.94, 7.65, 0.19, 4.52]",0b1111000001,데이터 처리 성공
48379,389.18,C,IN,10-Apr-18,16:38.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":0,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":8,""open_cc"":7,""mort"":0}",0,"[7.06, 2.62, 6.38, 4.91, 7.51]",0x3b3,초기화 작업 진행 중
26925,848.31,B,CA,09-Mar-18,44:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":2,""open_cc"":1,""mort"":0}",0,"[1.19, 8.65, 5.61, 3.01, 7.97]",0b1101101001,사용자 로그인 기록
48475,571.47,C,TX,12-Apr-18,26:38.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":2,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":3,""open_cc"":2,""mort"":1}",0,"[0.52, 4.22, 3.13, 2.38, 1.58]",0x3b3,센서 값 정상 범위
16971,391.48,A,AZ,02-Apr-18,41:58.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":9,""open_cc"":6,""mort"":1}",0,"[7.01, 8.57, 0.17, 0.09, 1.52]",0b1011001001,초기화 작업 진행 중
63026,520.35,C,VT,13-Feb-18,21:58.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":3,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":9,""open_cc"":7,""mort"":0}",0,"[8.31, 5.54, 7.58, 2.87, 7.79]",0x2ef,사용자 로그인 기록
63785,160.01,B,CA,08-Apr-18,28:01.9,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":24,""open_cc"":14,""mort"":2}",0,"[3.61, 7.94, 4.05, 8.71, 6.96]",0x7c,초기화 작업 진행 중
21917,794.82,D,CO,11-Jan-18,57:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":8,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":11,""open_cc"":11,""mort"":2}",0,"[4.96, 9.08, 2.01, 2.52, 3.02]",0x12c,센서 값 정상 범위
0,71.4,D,VT,09-Jan-18,21:58.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":10,""open_cc"":5,""mort"":1}",0,"[3.95, 3.17, 8.24, 2.16, 4.56]",0x2d3,분석 보고서 생성됨
153766,396.18,C,TX,02-Apr-18,30:27.5,"{""current_delinq"":0,""current_installment"":11,""opened_24m"":6,""satisfactory"":18,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":15,""open_cc"":6,""mort"":5}",0,"[3.55, 2.4, 8.04, 4.0, 7.9]",0b11011010,정기 점검 완료
33291,730.46,B,MO,13-Jan-18,41:58.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":9,""open_cc"":7,""mort"":4}",0,"[8.56, 2.62, 3.92, 1.89, 8.29]",0b110010000,초기화 작업 진행 중
67821,541.42,C,NH,03-Feb-18,54:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":9,""open_cc"":6,""mort"":6}",0,"[0.32, 5.74, 9.56, 1.04, 2.55]",0b1100011000,모터 온도 상승 경고
