total_credit_utilized,installment,grade,state,issue_date,application_time,accounts,y,vector_feature,non_decimal_feature,sentence_feature
47862,387.91,A,FL,15-Mar-18,46:38.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":8,""satisfactory"":18,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":18,""open_cc"":14,""mort"":1}",0,"[0.68, 4.24, 6.29, 2.65, 0.52]",0b1001101000,정기 점검 완료
42897,89.62,B,CA,23-Feb-18,13:21.5,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":3,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":9,""open_cc"":3,""mort"":0}",0,"[0.01, 6.83, 6.25, 8.65, 3.15]",0x241,알 수 없는 오류 발생
49436,486.58,C,CT,10-Feb-18,45:52.8,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":6,""satisfactory"":22,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":11,""total_cc"":24,""open_cc"":19,""mort"":0}",0,"[4.88, 3.78, 7.53, 3.48, 4.94]",0x124,정기 점검 완료
36063,475.06,B,NE,19-Mar-18,26:38.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":1,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":22,""open_cc"":11,""mort"":1}",0,"[0.75, 3.77, 7.05, 3.28, 0.58]",0b11001100,정기 점검 완료
78198,1289.19,B,CT,21-Feb-18,38:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":23,""open_cc"":11,""mort"":2}",0,"[0.13, 9.62, 4.69, 1.48, 9.31]",0b1000010101,사용자 로그인 기록
13677,428.14,C,FL,06-Feb-18,44:08.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":6,""open_cc"":6,""mort"":0}",0,"[5.18, 8.68, 7.37, 8.4, 5.21]",0x26c,모터 온도 상승 경고
23056,249.01,D,CT,25-Mar-18,50:11.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":7,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":11,""open_cc"":11,""mort"":0}",0,"[9.06, 6.98, 9.09, 8.86, 7.34]",0b11001001,정기 점검 완료
39979,466.2,C,FL,22-Feb-18,50:11.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":9,""open_cc"":7,""mort"":1}",0,"[0.04, 3.74, 6.24, 3.77, 4.81]",0b1010101101,데이터 처리 성공
5492,508.53,D,AZ,19-Mar-18,08:01.9,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":6,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":11,""open_cc"":7,""mort"":5}",0,"[8.29, 4.89, 6.51, 7.89, 6.76]",0b101110111,분석 보고서 생성됨
38609,713.96,D,CT,01-Mar-18,32:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":9,""open_cc"":3,""mort"":0}",0,"[1.87, 8.97, 5.77, 6.28, 1.78]",0b100110,시스템 업데이트 필요
40398,1345.69,D,NJ,23-Mar-18,19:43.3,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":5,""satisfactory"":21,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":21,""open_cc"":18,""mort"":0}",0,"[8.7, 9.59, 7.93, 3.95, 5.9]",0x152,모터 온도 상승 경고
72702,305.12,D,TX,07-Feb-18,16:38.2,"{""current_delinq"":0,""current_installment"":6,""opened_24m"":6,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":7,""open_cc"":4,""mort"":1}",0,"[9.47, 5.82, 4.32, 0.18, 0.62]",0xe8,정기 점검 완료
37136,815.85,C,TX,02-Feb-18,45:52.8,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":0,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":7,""open_cc"":3,""mort"":1}",0,"[2.88, 0.94, 3.03, 0.66, 9.65]",0b1001000,네트워크 연결 불안정
15262,541.99,A,CA,01-Mar-18,25:52.8,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":2,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":16,""open_cc"":10,""mort"":0}",0,"[1.98, 0.92, 5.03, 7.68, 9.77]",0xe4,사용자 로그인 기록
23275,249.01,D,AK,29-Jan-18,01:58.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":7,""open_cc"":5,""mort"":0}",0,"[8.48, 5.06, 1.43, 4.48, 7.22]",0b10101101,네트워크 연결 불안정
15387,195.61,B,MA,13-Jan-18,26:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":7,""open_cc"":5,""mort"":3}",0,"[1.28, 4.11, 1.43, 1.47, 0.07]",0x230,정기 점검 완료
40700,451.66,A,WI,31-Mar-18,33:13.3,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":5,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":14,""open_cc"":12,""mort"":2}",0,"[3.53, 4.57, 6.61, 0.24, 1.98]",0b111000000,분석 보고서 생성됨
41955,333.43,C,MI,19-Mar-18,23:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":7,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":16,""open_cc"":8,""mort"":2}",0,"[8.63, 2.53, 5.94, 0.64, 2.59]",0xef,정기 점검 완료
45988,196.18,B,CA,21-Jan-18,07:22.1,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":3,""satisfactory"":5,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":1,""total_cc"":3,""open_cc"":2,""mort"":0}",0,"[3.19, 3.12, 7.76, 6.28, 5.98]",0xa3,시스템 업데이트 필요
93021,838.91,B,TX,21-Feb-18,37:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":27,""open_cc"":14,""mort"":4}",0,"[2.48, 7.88, 4.89, 5.02, 1.24]",0b1111000111,알 수 없는 오류 발생
23549,320.05,B,PA,05-Feb-18,57:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":7,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":21,""open_cc"":9,""mort"":0}",0,"[5.9, 4.92, 3.64, 5.75, 9.98]",0xe4,알 수 없는 오류 발생
44549,1204.6,A,NY,17-Jan-18,56:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":10,""open_cc"":8,""mort"":2}",0,"[6.49, 5.17, 6.81, 7.55, 4.6]",0b1110101000,사용자 로그인 기록
28333,559.07,A,NJ,21-Feb-18,00:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":20,""open_cc"":12,""mort"":2}",0,"[5.39, 6.54, 8.84, 6.01, 4.21]",0b1001111,시스템 업데이트 필요
41189,318.29,A,WI,25-Feb-18,39:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":9,""open_cc"":5,""mort"":0}",0,"[5.82, 4.82, 8.08, 1.02, 0.24]",0x3c2,데이터 처리 성공
7461,178.49,D,CO,09-Jan-18,45:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":0,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":5,""open_cc"":4,""mort"":0}",0,"[5.84, 2.61, 3.21, 3.36, 7.43]",0x3cf,시스템 업데이트 필요
15909,375.82,A,AL,10-Apr-18,34:08.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":6,""open_cc"":4,""mort"":6}",0,"[1.35, 3.93, 0.64, 0.81, 5.82]",0b11000101,모터 온도 상승 경고
19059,313.23,A,NE,06-Feb-18,55:47.4,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":4,""open_cc"":3,""mort"":0}",0,"[3.39, 9.25, 6.09, 6.48, 7.27]",0b1000111000,시스템 업데이트 필요
26976,384.01,B,FL,12-Apr-18,45:52.8,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":18,""open_cc"":9,""mort"":3}",0,"[9.88, 4.19, 0.72, 5.95, 7.01]",0b1000000010,알 수 없는 오류 발생
16259,911.95,E,TN,03-Mar-18,26:38.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":8,""open_cc"":7,""mort"":1}",0,"[3.87, 8.91, 1.49, 8.55, 2.93]",0b110000,시스템 업데이트 필요
18231,602.21,A,IL,09-Feb-18,03:13.3,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":2,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":5,""open_cc"":4,""mort"":0}",0,"[9.86, 0.04, 4.72, 8.57, 6.1]",0b110100011,배터리 잔량 부족
2442,251.62,B,NJ,11-Mar-18,02:42.6,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":25,""open_cc"":17,""mort"":0}",0,"[6.84, 2.76, 2.71, 0.77, 6.88]",0x18c,모터 온도 상승 경고
111627,1218.15,A,IL,19-Mar-18,57:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":12,""open_cc"":9,""mort"":4}",0,"[8.18, 6.09, 1.84, 2.74, 6.85]",0b1010101101,배터리 잔량 부족
46061,902.37,C,CT,15-Jan-18,22:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":21,""open_cc"":12,""mort"":2}",0,"[6.32, 8.34, 5.4, 5.03, 0.99]",0x306,배터리 잔량 부족
11325,217.47,C,VA,05-Mar-18,30:27.5,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":2,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":7,""open_cc"":3,""mort"":0}",0,"[6.05, 0.35, 3.65, 1.18, 7.74]",0x2f0,배터리 잔량 부족
70381,250.55,A,TX,19-Mar-18,21:58.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":16,""satisfactory"":28,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":46,""open_cc"":25,""mort"":1}",0,"[1.25, 9.53, 7.27, 4.18, 4.66]",0x11a,알 수 없는 오류 발생
26391,68.44,C,PA,25-Jan-18,58:01.9,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":3,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":13,""open_cc"":5,""mort"":5}",0,"[7.81, 5.26, 3.63, 8.76, 7.33]",0x143,알 수 없는 오류 발생
161232,691.54,C,MO,19-Feb-18,46:38.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":5,""satisfactory"":19,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":10,""total_cc"":15,""open_cc"":11,""mort"":8}",0,"[0.54, 0.68, 3.11, 1.48, 1.98]",0b1101101,네트워크 연결 불안정
71653,297.65,D,NY,01-Feb-18,02:42.6,"{""current_delinq"":0,""current_installment"":11,""opened_24m"":2,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":2,""open_cc"":1,""mort"":0}",0,"[8.37, 7.91, 5.27, 8.05, 3.44]",0xa9,네트워크 연결 불안정
3457,135.9,C,WV,05-Mar-18,30:27.5,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":9,""open_cc"":5,""mort"":1}",0,"[3.6, 9.1, 6.78, 5.95, 3.98]",0b1000100110,분석 보고서 생성됨
53245,238.37,D,PA,17-Jan-18,10:27.5,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":7,""open_cc"":4,""mort"":0}",0,"[0.02, 7.59, 1.7, 3.75, 9.36]",0x101,모터 온도 상승 경고
19872,328.84,A,NY,03-Feb-18,52:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":9,""open_cc"":4,""mort"":0}",0,"[3.58, 6.85, 6.82, 5.2, 9.64]",0x1cd,배터리 잔량 부족
176751,375.82,A,NY,05-Mar-18,51:58.2,"{""current_delinq"":0,""current_installment"":6,""opened_24m"":11,""satisfactory"":26,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":10,""total_cc"":32,""open_cc"":18,""mort"":2}",0,"[4.82, 0.1, 9.35, 2.01, 9.54]",0xe,분석 보고서 생성됨
3975,61.5,A,CT,05-Feb-18,22:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":3,""open_cc"":3,""mort"":0}",0,"[0.24, 3.76, 2.94, 1.16, 4.53]",0b10001101,정기 점검 완료
54541,256.39,D,NJ,01-Mar-18,36:38.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":4,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":9,""total_cc"":27,""open_cc"":18,""mort"":2}",0,"[4.29, 0.36, 4.12, 8.62, 8.18]",0x227,모터 온도 상승 경고
17993,633.68,B,SC,18-Apr-18,49:43.3,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":2,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":18,""open_cc"":8,""mort"":3}",0,"[2.95, 2.32, 9.67, 1.28, 5.77]",0b1110001101,배터리 잔량 부족
46964,856.75,D,CA,03-Jan-18,19:43.3,"{""current_delinq"":0,""current_installment"":7,""opened_24m"":3,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":2,""open_cc"":2,""mort"":0}",0,"[2.24, 6.25, 2.02, 0.71, 3.12]",0x2a8,배터리 잔량 부족
23540,160.03,B,NJ,12-Feb-18,18:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":0,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":5,""open_cc"":2,""mort"":2}",0,"[5.03, 1.97, 6.06, 7.64, 2.14]",0b1010000000,시스템 업데이트 필요
4848,868.92,A,FL,21-Mar-18,57:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":9,""open_cc"":4,""mort"":1}",0,"[6.96, 3.02, 5.48, 6.67, 3.41]",0b101111110,센서 값 정상 범위
110676,654.97,B,IL,21-Mar-18,07:22.1,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":7,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":3,""open_cc"":2,""mort"":3}",0,"[2.87, 6.13, 4.11, 6.83, 3.72]",0b1001010110,데이터 처리 성공
42248,256.7,D,CA,18-Feb-18,19:43.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":11,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":17,""open_cc"":15,""mort"":0}",0,"[4.93, 7.0, 8.94, 3.88, 9.86]",0x5c,네트워크 연결 불안정
78280,386.76,B,GA,05-Mar-18,02:42.6,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":11,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":23,""open_cc"":14,""mort"":2}",0,"[0.78, 0.48, 5.59, 7.06, 7.37]",0x3cf,분석 보고서 생성됨
24803,317.93,D,TN,19-Jan-18,08:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":17,""open_cc"":5,""mort"":0}",0,"[6.83, 9.26, 2.75, 9.78, 1.24]",0xf3,모터 온도 상승 경고
74279,399.25,A,FL,11-Mar-18,54:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":12,""open_cc"":8,""mort"":2}",0,"[8.3, 4.91, 0.59, 6.34, 3.04]",0b1000001011,네트워크 연결 불안정
35964,350.82,A,FL,22-Apr-18,11:58.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":9,""open_cc"":5,""mort"":0}",0,"[9.65, 9.34, 3.65, 5.16, 8.1]",0b111100,데이터 처리 성공
34879,54.41,B,NV,04-Feb-18,38:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":6,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":11,""open_cc"":10,""mort"":2}",0,"[0.67, 8.34, 7.6, 3.49, 6.97]",0x260,모터 온도 상승 경고
33074,1204.6,A,MI,29-Jan-18,55:47.4,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":7,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":30,""open_cc"":5,""mort"":3}",0,"[0.97, 6.5, 2.23, 4.91, 3.2]",0b1000100110,네트워크 연결 불안정
191734,346.9,C,NY,11-Mar-18,20:27.5,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":11,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":13,""open_cc"":12,""mort"":0}",0,"[3.67, 5.63, 2.44, 7.07, 4.84]",0b1111000010,정기 점검 완료
38064,519.15,D,MI,13-Jan-18,24:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":7,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":26,""open_cc"":13,""mort"":2}",0,"[6.8, 3.53, 3.86, 1.51, 3.03]",0b1011011110,정기 점검 완료
20836,321.71,C,CA,21-Feb-18,12:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":10,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":19,""open_cc"":11,""mort"":1}",0,"[1.62, 4.34, 8.06, 6.61, 8.49]",0b100110010,모터 온도 상승 경고
73800,843.22,A,IL,03-Mar-18,50:11.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":13,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":6,""total_cc"":19,""open_cc"":10,""mort"":9}",0,"[1.94, 6.18, 6.71, 5.14, 5.3]",0x1e2,정기 점검 완료
87776,461.24,A,UT,11-Mar-18,40:27.5,"{""current_delinq"":0,""current_installment"":7,""opened_24m"":6,""satisfactory"":24,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":20,""open_cc"":15,""mort"":4}",0,"[8.6, 8.16, 2.95, 2.89, 2.21]",0b1011010001,정기 점검 완료
20719,602.3,A,NJ,21-Jan-18,25:52.8,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":14,""open_cc"":10,""mort"":1}",0,"[1.66, 3.76, 9.22, 7.81, 7.34]",0x9d,모터 온도 상승 경고
10762,498.15,B,AZ,01-Feb-18,02:42.6,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":23,""open_cc"":14,""mort"":1}",0,"[9.9, 7.15, 9.52, 2.92, 3.7]",0b1001110000,사용자 로그인 기록
97134,902.16,C,NC,31-Mar-18,45:52.8,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":4,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":21,""open_cc"":12,""mort"":5}",0,"[3.4, 3.56, 4.42, 9.59, 0.02]",0x24c,알 수 없는 오류 발생
89585,304.54,A,VA,10-Apr-18,06:38.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":11,""satisfactory"":33,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":12,""total_cc"":48,""open_cc"":28,""mort"":3}",0,"[1.2, 4.62, 0.78, 4.8, 2.43]",0b100101101,시스템 업데이트 필요
27359,444.79,B,FL,17-Feb-18,06:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":8,""open_cc"":7,""mort"":3}",0,"[2.41, 3.41, 5.96, 3.25, 3.43]",0x357,정기 점검 완료
46815,608.22,C,TX,27-Feb-18,58:01.9,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":7,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":6,""open_cc"":5,""mort"":0}",0,"[7.89, 8.22, 9.87, 6.32, 1.08]",0x13b,정기 점검 완료
19819,291.4,C,FL,15-Feb-18,28:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":6,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":2,""total_cc"":7,""open_cc"":5,""mort"":0}",0,"[7.17, 0.08, 5.12, 1.26, 9.78]",0x20b,모터 온도 상승 경고
28600,339.79,C,MO,27-Feb-18,50:11.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":7,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":8,""open_cc"":5,""mort"":2}",0,"[3.84, 9.63, 0.81, 7.88, 3.47]",0x359,분석 보고서 생성됨
45314,232.44,B,OH,22-Apr-18,18:01.9,"{""current_delinq"":0,""current_installment"":8,""opened_24m"":9,""satisfactory"":21,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":15,""open_cc"":12,""mort"":2}",0,"[9.66, 5.35, 1.95, 2.14, 1.77]",0x216,정기 점검 완료
17790,666.86,C,KS,23-Mar-18,58:01.9,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":0,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":10,""open_cc"":4,""mort"":4}",0,"[8.64, 2.04, 6.36, 2.13, 2.11]",0b1001101000,모터 온도 상승 경고
44829,189.17,D,AL,18-Apr-18,58:01.9,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":15,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":21,""open_cc"":10,""mort"":0}",0,"[8.66, 5.41, 2.68, 4.63, 4.14]",0x15b,알 수 없는 오류 발생
70141,476.22,C,OH,05-Mar-18,16:38.2,"{""current_delinq"":0,""current_installment"":7,""opened_24m"":10,""satisfactory"":25,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":24,""open_cc"":18,""mort"":1}",0,"[4.17, 7.65, 5.69, 6.61, 1.29]",0b111010001,데이터 처리 성공
