total_credit_utilized,installment,grade,state,issue_date,application_time,accounts,y
7060,166.05,B,PA,03-Jan-18,16:43:08.5,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":8,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":15,""open_cc"":9,""mort"":1}",0
113313,338.31,C,MN,04-Apr-18,15:20:27.5,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":2,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":17,""open_cc"":8,""mort"":5}",0
24423,451.73,A,NY,09-Feb-18,16:23:13.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":12,""open_cc"":8,""mort"":0}",0
67044,596.57,E,FL,03-Mar-18,17:27:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":12,""open_cc"":5,""mort"":2}",0
70796,433.86,B,WA,15-Mar-18,10:53:13.3,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":1,""satisfactory"":11,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":5,""total_cc"":12,""open_cc"":7,""mort"":2}",0
55418,894.85,E,CA,22-Apr-18,16:04:08.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":2,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":10,""open_cc"":4,""mort"":2}",0
2274,451.73,A,NE,21-Feb-18,11:41:58.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":6,""open_cc"":4,""mort"":2}",0
72944,498.08,B,AL,20-Apr-18,10:10:27.5,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":10,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":16,""open_cc"":7,""mort"":3}",0
70249,440.54,D,WI,16-Apr-18,16:06:38.2,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":7,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":16,""open_cc"":4,""mort"":0}",0
17742,150.56,A,NJ,05-Mar-18,15:44:08.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":11,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":17,""open_cc"":14,""mort"":0}",0
55853,644.6,B,GA,13-Mar-18,14:48:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":7,""open_cc"":4,""mort"":2}",0
148546,674.1,B,IN,17-Mar-18,13:44:08.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":7,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":22,""open_cc"":15,""mort"":5}",0
359,156.93,D,NY,29-Mar-18,14:21:58.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":5,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":5,""open_cc"":5,""mort"":0}",0
51660,653.83,B,TX,21-Mar-18,16:29:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":8,""open_cc"":8,""mort"":0}",0
89575,855.42,C,MD,19-Feb-18,15:16:38.2,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":6,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":10,""open_cc"":6,""mort"":1}",0
12719,495.61,D,WA,16-Apr-18,11:01:58.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":5,""open_cc"":5,""mort"":0}",0
26849,276.62,C,IN,16-Apr-18,16:15:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":8,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":25,""open_cc"":8,""mort"":2}",0
97532,1162.34,B,FL,18-Feb-18,11:45:52.8,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":9,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":9,""open_cc"":7,""mort"":0}",0
50499,653.93,B,CT,18-Feb-18,15:27:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":6,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":25,""open_cc"":14,""mort"":0}",0
46361,922.48,A,SC,11-Jan-18,13:26:38.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":10,""open_cc"":2,""mort"":1}",0
14285,458.39,D,GA,13-Jan-18,17:23:13.3,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":4,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":9,""open_cc"":8,""mort"":0}",0
44081,1018.6,D,CA,04-Apr-18,14:28:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":14,""open_cc"":10,""mort"":0}",0
62262,325.39,B,WA,02-Apr-18,11:42:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":9,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":17,""open_cc"":14,""mort"":0}",0
9992,838.71,B,VA,19-Mar-18,15:41:58.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":0,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":12,""open_cc"":9,""mort"":5}",0
39694,140.96,A,IL,21-Feb-18,15:08:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":7,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":8,""open_cc"":7,""mort"":2}",0
39837,155.19,A,MI,29-Jan-18,14:33:13.3,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":8,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":18,""open_cc"":13,""mort"":3}",0
12197,930.99,A,IL,09-Feb-18,17:35:55.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":4,""satisfactory"":7,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":4,""total_cc"":8,""open_cc"":6,""mort"":2}",0
22018,324.61,B,NE,19-Mar-18,15:23:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":12,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":10,""open_cc"":10,""mort"":0}",0
9905,324.61,B,CA,22-Apr-18,14:40:27.5,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":8,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":8,""total_cc"":20,""open_cc"":17,""mort"":0}",0
37409,324.61,B,MO,03-Feb-18,13:48:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":7,""open_cc"":4,""mort"":4}",0
2718,162.31,B,NY,13-Feb-18,16:22:42.6,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":11,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":12,""open_cc"":11,""mort"":0}",0
128051,751.63,A,CA,25-Feb-18,15:21:58.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":17,""open_cc"":7,""mort"":3}",0
27354,819.38,E,NV,20-Feb-18,15:30:27.5,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":4,""open_cc"":4,""mort"":0}",0
92291,759.25,B,GA,11-Feb-18,10:27:22.1,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":5,""satisfactory"":21,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":15,""total_cc"":26,""open_cc"":16,""mort"":3}",0
7692,243.21,B,FL,07-Mar-18,14:53:13.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":8,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":33,""open_cc"":10,""mort"":3}",0
68000,418.76,D,PA,19-Feb-18,16:51:58.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":6,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":6,""open_cc"":6,""mort"":2}",0
14552,79.71,B,WV,08-Feb-18,17:09:23.4,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":8,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":11,""open_cc"":7,""mort"":1}",0
22784,1152.01,B,NY,21-Mar-18,14:16:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":8,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":14,""open_cc"":11,""mort"":2}",0
96159,1117.35,A,CA,19-Mar-18,17:21:58.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":16,""open_cc"":11,""mort"":2}",0
3410,676.78,C,MN,03-Feb-18,14:22:42.6,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":11,""open_cc"":10,""mort"":0}",0
19028,310.33,A,MA,12-Apr-18,15:03:13.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":7,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":28,""open_cc"":15,""mort"":1}",0
83912,446.22,D,NM,13-Jan-18,14:03:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":6,""open_cc"":5,""mort"":3}",0
37086,523.85,C,WA,17-Mar-18,16:02:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":9,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":8,""open_cc"":5,""mort"":1}",0
101072,873.83,D,NV,11-Jan-18,15:35:55.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":5,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":15,""open_cc"":12,""mort"":0}",0
129,313.23,A,FL,05-Jan-18,16:50:11.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":2,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":4,""open_cc"":2,""mort"":0}",0
34302,123.18,C,MN,20-Feb-18,16:37:22.1,"{""current_delinq"":0,""current_installment"":12,""opened_24m"":2,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":9,""open_cc"":4,""mort"":1}",0
50870,693.56,D,CA,25-Mar-18,15:19:43.3,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":7,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":15,""open_cc"":10,""mort"":1}",0
21513,512.01,B,CA,15-Mar-18,14:04:08.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":7,""open_cc"":3,""mort"":0}",0
102765,512.01,B,MO,22-Apr-18,16:42:42.6,"{""current_delinq"":0,""current_installment"":14,""opened_24m"":16,""satisfactory"":29,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":9,""total_cc"":14,""open_cc"":14,""mort"":1}",0
17649,313.23,A,NV,23-Jan-18,14:02:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":5,""open_cc"":2,""mort"":0}",0
17856,320.05,B,NC,11-Jan-18,11:20:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":10,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":16,""open_cc"":9,""mort"":2}",0
202876,339.74,C,NY,11-Mar-18,15:30:27.5,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":0,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":22,""open_cc"":9,""mort"":0}",0
719,83.78,C,MS,17-Mar-18,13:42:42.6,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":1,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":14,""open_cc"":3,""mort"":2}",0
127331,804.27,C,MS,11-Jan-18,14:51:58.2,"{""current_delinq"":0,""current_installment"":7,""opened_24m"":6,""satisfactory"":20,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":14,""open_cc"":12,""mort"":4}",0
16957,257.11,E,GA,17-Feb-18,11:33:13.3,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":4,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":11,""open_cc"":8,""mort"":0}",0
56938,466.1,C,MT,14-Apr-18,16:33:13.3,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":5,""satisfactory"":13,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":11,""total_cc"":25,""open_cc"":12,""mort"":4}",0
26898,313.18,A,NM,03-Mar-18,16:29:43.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":12,""open_cc"":7,""mort"":1}",0
37382,326.27,C,MI,04-Apr-18,14:43:08.5,"{""current_delinq"":0,""current_installment"":10,""opened_24m"":4,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":7,""open_cc"":2,""mort"":0}",0
69209,491.99,A,PA,03-Jan-18,16:32:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":8,""total_cc"":26,""open_cc"":12,""mort"":0}",0
71078,261.54,B,CA,21-Feb-18,15:29:43.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":10,""total_cc"":16,""open_cc"":11,""mort"":2}",0
64769,132.84,B,MI,27-Feb-18,15:38:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":12,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":6,""total_cc"":19,""open_cc"":9,""mort"":0}",0
30399,433.86,B,IN,11-Feb-18,15:14:08.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":7,""open_cc"":5,""mort"":2}",0
31093,256.04,B,TN,01-Feb-18,17:58:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":14,""open_cc"":6,""mort"":1}",0
18176,451.66,A,TN,12-Apr-18,11:47:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":16,""open_cc"":6,""mort"":0}",0
51129,166.05,B,KS,25-Jan-18,14:17:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":7,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":25,""open_cc"":17,""mort"":1}",0
7134,97.47,A,TX,03-Mar-18,14:45:52.8,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":13,""open_cc"":11,""mort"":0}",0
66449,903.45,A,MA,07-Jan-18,11:46:38.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":0,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":13,""open_cc"":6,""mort"":3}",0
20558,583.89,C,TN,07-Jan-18,17:55:47.4,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":2,""satisfactory"":21,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":33,""open_cc"":21,""mort"":2}",0
23684,173.45,C,NY,25-Feb-18,16:14:08.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":6,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":3,""total_cc"":5,""open_cc"":3,""mort"":0}",0
89347,373.63,D,FL,20-Apr-18,10:16:38.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":1,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":7,""open_cc"":5,""mort"":0}",0
22845,153.75,A,NC,27-Jan-18,14:15:52.8,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":9,""open_cc"":2,""mort"":4}",0
25689,450.97,C,FL,17-Feb-18,11:01:58.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":1,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":8,""open_cc"":3,""mort"":0}",0
36950,424.26,B,DE,03-Jan-18,15:40:27.5,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":25,""open_cc"":16,""mort"":0}",0
25778,325.39,B,MI,23-Mar-18,14:40:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":2,""open_cc"":1,""mort"":1}",0
9635,177.29,B,IL,07-Mar-18,15:24:08.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":5,""open_cc"":5,""mort"":0}",0
26298,221.4,A,CA,11-Jan-18,11:49:43.3,"{""current_delinq"":0,""current_installment"":7,""opened_24m"":4,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":12,""open_cc"":6,""mort"":3}",0
38862,363.79,D,NY,25-Mar-18,16:38:01.9,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":11,""open_cc"":8,""mort"":0}",0
21211,455.98,E,MA,12-Apr-18,11:29:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":14,""open_cc"":10,""mort"":1}",0
24400,217.1,D,LA,23-Jan-18,16:09:23.4,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":10,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":17,""open_cc"":14,""mort"":4}",0
17389,657.8,A,KY,15-Feb-18,14:35:55.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":0,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":5,""open_cc"":3,""mort"":1}",0
13761,233.1,C,NV,20-Apr-18,11:20:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":18,""open_cc"":13,""mort"":3}",0
37009,139.65,A,MD,27-Mar-18,15:01:58.2,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":3,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":11,""open_cc"":6,""mort"":4}",0
16773,225.54,C,CA,03-Mar-18,16:37:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":0,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":6,""open_cc"":3,""mort"":0}",0
34655,270.73,B,CA,21-Mar-18,16:15:52.8,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":4,""open_cc"":3,""mort"":0}",0
91275,1070.93,D,MA,15-Feb-18,16:02:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":7,""satisfactory"":18,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":8,""total_cc"":16,""open_cc"":14,""mort"":0}",0
21629,153.73,A,CA,08-Apr-18,16:03:13.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":0,""satisfactory"":3,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":4,""open_cc"":2,""mort"":0}",0
29503,496.6,A,RI,31-Jan-18,15:31:58.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":6,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":13,""open_cc"":10,""mort"":2}",0
129226,763.66,B,OR,09-Mar-18,14:01:58.2,"{""current_delinq"":0,""current_installment"":6,""opened_24m"":4,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":15,""open_cc"":12,""mort"":6}",0
11024,372.4,A,GA,03-Mar-18,17:30:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":0,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":10,""open_cc"":9,""mort"":2}",0
