total_credit_utilized,installment,state,non_decimal_feature,sentence_feature,accounts_current_delinq,accounts_current_installment,accounts_opened_24m,accounts_satisfactory,accounts_120d_past_due,accounts_30d_past_due,accounts_active_debit,accounts_total_cc,accounts_open_cc,accounts_mort,grade_C,grade_D,grade_A,grade_B,grade_Missing,grade_F,grade_E,grade_G,issue_date_year,issue_date_month,issue_date_day,application_time_time_seconds,vector_feature_pca_0,vector_feature_pca_1,vector_feature_pca_2,y,split
40560,429,36,0x207,데이터 처리 성공,0,1,10,22,0.0,0,5,23,18,4,0,0,0,1,0,0,0,0,2018,2,14,59281.9,5.084141299350491,-0.6418152124555823,-0.004132965074908235,0,full
8240,643,3,0b1001010100,알 수 없는 오류 발생,0,0,0,3,0.0,0,1,3,2,3,0,0,0,1,0,0,0,0,2018,2,11,51998.2,-5.8673756478837165,2.4439308815622818,2.8458183837860327,0,full
231310,538,35,0b1100010101,정기 점검 완료,0,6,13,30,0.0,0,8,36,22,3,0,0,1,0,0,0,0,0,2018,4,22,56281.9,3.1704082419600637,-2.1773458550216684,3.6929882162631023,0,full
33870,800,24,0b1011011,분석 보고서 생성됨,0,0,6,19,0.0,0,6,27,18,4,0,0,0,1,0,0,0,0,2018,3,5,58163.4,-0.8631170273293032,-1.9019158578999784,-0.6198605768890975,0,full
21130,699,33,0xfb,모터 온도 상승 경고,0,1,1,4,0.0,0,0,3,2,1,1,0,0,0,0,0,0,0,2018,1,7,36248.2,2.0802712978365294,-1.8231319565920598,-4.019223215845596,0,full
27680,307,39,0b1011110001,데이터 처리 성공,0,1,10,16,0.0,0,3,38,15,0,0,0,1,0,0,0,0,0,2018,1,11,55827.5,-0.543449827769916,-2.7917665997019148,0.5122434216431921,0,full
47900,134,41,0x3ca,알 수 없는 오류 발생,0,8,7,13,0.0,0,1,6,5,0,1,0,0,0,0,0,0,0,2018,3,23,39347.4,-4.993939967176059,-6.268004401889913,2.0487667376081236,0,full
65030,128,30,0b10010111,시스템 업데이트 필요,0,10,3,13,0.0,0,3,8,3,0,1,0,0,0,0,0,0,0,2018,3,3,58918.2,-1.0967575465390054,-1.0675361758974038,0.5326526522768251,0,full
3900,161,44,0xd8,분석 보고서 생성됨,0,0,10,22,0.0,0,2,45,23,1,0,0,0,1,0,0,0,0,2018,3,3,42998.2,2.7999848223986215,1.1847555200592028,2.921918359190294,0,full
78210,881,36,0b11101,초기화 작업 진행 중,0,2,5,6,0.0,0,3,5,4,1,0,1,0,0,0,0,0,0,2018,3,29,55318.2,-1.927625228058476,3.8084434617273297,-0.4101238919282011,0,full
135230,1204,28,0x2a9,초기화 작업 진행 중,0,4,5,18,0.0,0,4,21,13,5,0,0,1,0,0,0,0,0,2018,2,18,56562.6,-4.637410291578329,-0.3978489347472163,2.906848786177089,0,full
22730,322,44,0x350,분석 보고서 생성됨,0,1,5,7,0.0,0,3,6,5,1,0,0,0,1,0,0,0,0,2018,3,13,63355.2,0.6031086399146961,-5.645447754068515,2.0365351022895526,0,full
45500,301,37,0x129,센서 값 정상 범위,0,4,4,12,0.0,0,1,16,7,3,0,0,1,0,0,0,0,0,2018,3,23,57162.6,2.5071255410867135,-0.9821780867079184,0.3101595080422994,0,full
68930,730,21,0b1101110010,분석 보고서 생성됨,0,2,10,18,0.0,0,7,18,14,5,0,0,1,0,0,0,0,0,2018,3,3,56518.2,2.2422520030261,-1.6132555860247288,-0.16548209123954294,0,full
22780,340,14,0b110011,알 수 없는 오류 발생,0,2,4,9,0.0,0,3,23,6,4,1,0,0,0,0,0,0,0,2018,2,27,51118.2,-3.2850639882394104,-1.6663322066119797,3.6019028477124317,0,full
30510,325,20,0x344,배터리 잔량 부족,0,3,8,7,0.0,0,1,8,3,1,0,1,0,0,0,0,0,0,2018,1,23,62752.8,-1.0033775484450844,-1.221801417427229,-4.5548994454099825,0,full
50340,668,36,0x28a,정기 점검 완료,0,2,6,5,0.0,0,1,20,3,0,0,1,0,0,0,0,0,0,2018,1,15,56983.3,3.392809439524462,-1.2141796308772959,-3.2583452523098195,0,full
38590,780,12,0b100110111,배터리 잔량 부족,0,3,2,7,0.0,0,0,6,3,1,0,0,0,1,0,0,0,0,2018,3,11,38427.5,0.8740663626869996,-2.276768357881834,-1.8975503126704334,0,full
46080,775,46,0x1b2,센서 값 정상 범위,0,2,2,12,0.0,0,2,17,8,1,0,0,1,0,0,0,0,0,2018,3,5,56281.9,3.985535170955976,-0.4865578608230585,6.045151921222181,0,full
0,622,43,0x1b6,데이터 처리 성공,0,0,6,6,0.0,0,0,10,5,3,0,1,0,0,0,0,0,0,2018,3,21,62152.8,-2.310747905986162,-1.9506674108471715,-3.728281421261939,0,full
40990,344,27,0b1110100100,데이터 처리 성공,0,3,3,10,0.0,0,3,7,7,0,0,0,1,0,0,0,0,0,2018,3,21,37642.1,-5.472446323083322,-7.3516000966063215,2.312893695026026,0,full
25700,150,27,0x1ac,데이터 처리 성공,0,1,3,9,0.0,0,1,13,7,4,0,0,1,0,0,0,0,0,2018,3,9,56798.2,2.4018273710335354,5.129148943743364,0.16603125946179187,0,full
92140,952,22,0b10101000,초기화 작업 진행 중,0,4,9,22,0.0,0,4,18,15,2,1,0,0,0,0,0,0,0,2018,1,11,54848.2,-1.669858208615771,1.3075120965533324,3.6731512498733627,0,full
16150,564,20,0b1110,분석 보고서 생성됨,0,2,2,6,0.0,0,2,14,4,2,0,0,0,1,0,0,0,0,2018,2,4,51762.6,3.336207082377724,1.9598213275579726,-3.7538191762133484,0,full
40310,234,2,0b110111011,사용자 로그인 기록,0,4,3,10,0.0,0,2,8,6,1,0,0,1,0,0,0,0,0,2018,1,23,41562.6,-4.753226351926006,-2.056217608732034,-4.9054752716826675,0,full
80200,151,43,0x274,초기화 작업 진행 중,0,6,2,15,0.0,0,2,23,8,1,0,1,0,0,0,0,0,0,2018,2,14,60762.6,-4.297340095752768,-0.5091827956852581,-5.893983673277565,0,full
142260,486,40,0b100111100,배터리 잔량 부족,0,4,11,15,0.0,0,3,20,10,0,0,0,0,1,0,0,0,0,2018,2,9,39118.2,1.262066904876396,-1.3230499063201693,3.815157645927788,0,full
45050,38,20,0b1000000100,사용자 로그인 기록,0,4,2,11,0.0,0,4,13,7,0,0,0,0,1,0,0,0,0,2018,3,25,51848.2,-1.0996788266281752,2.567939732730941,-0.3901454305833276,0,full
27920,689,46,0x19a,데이터 처리 성공,0,2,5,23,0.0,0,14,32,21,0,0,0,1,0,0,0,0,0,2018,3,11,58642.1,-5.179406012149868,2.0518686983755723,2.4104469847055556,0,full
23670,101,34,0xdc,시스템 업데이트 필요,0,1,2,4,0.0,0,2,5,3,0,1,0,0,0,0,0,0,0,2018,2,14,57998.2,1.3687659446327443,1.1820274702222688,-0.14007317423650179,0,full
50120,517,46,0x297,초기화 작업 진행 중,0,10,1,13,0.0,0,1,18,3,0,0,0,1,0,0,0,0,0,2018,4,2,49362.6,0.4773514474829641,-2.8237018536876413,-0.917676893403887,0,full
5090,225,35,0b1001001110,배터리 잔량 부족,0,1,2,5,0.0,0,2,7,3,3,0,0,1,0,0,0,0,0,2018,3,5,59152.8,4.64189007131774,3.6278914140861405,1.2051004770856695,0,full
49340,714,36,0x3d1,데이터 처리 성공,0,4,4,10,0.0,0,5,8,6,1,0,0,0,0,0,1,0,0,2018,3,19,54801.5,1.830624440057127,-0.9390283527480161,3.984982397244896,0,full
28730,1096,46,0b110000110,데이터 처리 성공,0,1,7,11,0.0,0,2,15,9,2,0,0,1,0,0,0,0,0,2018,4,4,60583.3,-3.022047973437931,0.0746113036746543,-1.3595127279349786,0,full
470,108,21,0x20e,모터 온도 상승 경고,0,0,3,4,0.0,0,2,4,4,0,0,0,1,0,0,0,0,0,2018,2,2,54801.5,0.33201811642390977,4.982945882873223,0.9545539176262325,0,full
56650,480,7,0b1101101001,알 수 없는 오류 발생,0,0,1,23,0.0,0,20,29,22,0,0,0,0,1,0,0,0,0,2018,4,16,55042.1,3.1366133739205173,-0.33935236024626203,-1.9881106692874928,0,full
20880,32,22,0b1001111110,시스템 업데이트 필요,0,3,9,18,0.0,0,4,27,14,3,0,0,0,1,0,0,0,0,2018,1,1,36442.1,-1.6644619607149158,-3.2523231442628457,2.3021677218470495,0,full
96980,1071,47,0b1001000001,사용자 로그인 기록,0,7,10,16,0.0,0,4,11,8,3,0,0,0,1,0,0,0,0,2018,1,3,42611.2,1.842737169075205,-2.1445983372920567,5.286425550050864,0,full
74450,285,23,0b1000100011,배터리 잔량 부족,0,12,8,20,0.0,0,2,8,7,2,1,0,0,0,0,0,0,0,2018,1,11,55918.2,-1.7749805085569448,5.336193393546844,-0.7385008917735245,0,full
48490,679,35,0b101111100,센서 값 정상 범위,0,3,7,9,0.0,0,5,8,5,2,1,0,0,0,0,0,0,0,2018,2,11,39627.5,4.567416298495293,-2.3030822942954883,-1.7578640280658977,0,full
32640,1066,36,0x30e,알 수 없는 오류 발생,0,0,6,17,0.0,0,8,31,16,2,0,0,1,0,0,0,0,0,2018,2,6,52227.5,-0.6632960699054031,0.38914540974766076,3.975201296930206,0,full
11510,303,17,0b100011010,사용자 로그인 기록,0,2,10,15,0.0,0,2,23,12,8,0,0,1,0,0,0,0,0,2018,1,1,56242.1,2.5825826841123956,2.36067683285025,0.3629864622984549,0,full
107030,407,3,0b1011001010,사용자 로그인 기록,0,4,2,13,0.0,0,4,12,8,3,0,0,1,0,0,0,0,0,2018,1,15,61227.5,1.1767316089840172,-1.3800123516316791,4.161982879278628,0,full
104030,887,24,0x9a,네트워크 연결 불안정,0,11,7,20,0.0,0,2,16,9,3,0,1,0,0,0,0,0,0,2018,4,2,48481.9,2.7829941056322625,0.18301025250088543,-1.389867013920023,0,full
66620,342,32,0b111011110,정기 점검 완료,0,2,1,9,0.0,0,2,7,5,2,1,0,0,0,0,0,0,0,2018,2,7,59755.2,5.391516770559099,-4.728599124065768,3.8314623400996277,0,full
63520,553,33,0x26,사용자 로그인 기록,0,6,1,20,0.0,0,10,18,14,0,1,0,0,0,0,0,0,0,2018,1,1,62562.6,2.1835156398335718,-4.341638389750995,0.6721614537464111,0,full
171910,545,20,0x2ac,초기화 작업 진행 중,0,3,6,16,0.0,0,5,19,12,0,0,1,0,0,0,0,0,0,2018,3,15,56518.2,4.341312355070301,-3.009092955849633,4.710026119270553,0,full
20210,421,36,0x2f2,배터리 잔량 부족,0,1,4,12,0.0,0,4,15,11,1,1,0,0,0,0,0,0,0,2018,4,16,53518.2,-0.838378055817866,-2.8846794996568423,2.868763407765308,0,full
28250,387,29,0b1011101010,초기화 작업 진행 중,0,2,4,8,0.0,0,4,12,5,3,1,0,0,0,0,0,0,0,2018,4,20,37642.1,-1.7805407733541834,-1.8806064767198443,3.015237067029454,0,full
18300,163,34,0x342,네트워크 연결 불안정,0,7,3,10,0.0,0,1,8,3,0,1,0,0,0,0,0,0,0,2018,1,29,49918.2,-1.2740936447980111,2.109797065406947,3.0860975794729777,0,full
34080,483,27,0b1100100000,알 수 없는 오류 발생,0,1,5,9,0.0,0,2,15,7,1,0,0,0,1,0,0,0,0,2018,1,5,58401.5,3.488231580578539,-3.8494524464673803,4.644899872621402,0,full
71430,563,31,0x31a,모터 온도 상승 경고,0,14,4,23,0.0,0,2,23,11,0,1,0,0,0,0,0,0,0,2018,2,11,58081.9,-0.7516989056996999,-1.5819765251724496,0.4996054311122178,0,full
30060,787,49,0b1010111010,네트워크 연결 불안정,0,2,6,8,0.0,0,2,8,5,2,0,0,0,0,0,1,0,0,2018,1,5,55227.5,-4.741755524081765,-6.4939501352710405,1.664245099063165,1,full
26530,672,37,0x152,알 수 없는 오류 발생,0,1,10,18,0.0,0,4,18,15,2,0,0,0,0,0,0,1,0,2018,4,22,50562.6,3.6225337225248735,4.737601407436823,1.6531918223587132,0,full
19810,644,37,0b1011110101,사용자 로그인 기록,0,1,4,3,0.0,0,1,2,1,0,0,0,0,1,0,0,0,0,2018,2,22,57248.2,-2.5578048304426413,5.538133289080345,3.2045199909261592,0,full
8710,169,28,0x10b,사용자 로그인 기록,0,1,2,4,0.0,0,2,3,2,3,1,0,0,0,0,0,0,0,2018,1,31,54118.2,1.6848161271070534,-4.076298837504112,-3.707202599151699,0,full
33030,527,36,0x2c1,초기화 작업 진행 중,0,1,8,28,0.0,0,9,31,27,0,1,0,0,0,0,0,0,0,2018,2,14,53411.2,2.528171639527801,1.252504359071719,0.08464875466235622,0,full
169080,1218,46,0b1010010101,정기 점검 완료,0,5,11,20,0.0,0,8,23,15,0,0,0,1,0,0,0,0,0,2018,1,25,36718.2,-2.56947320113379,0.04162132859391843,-2.138570991504036,0,full
11870,693,46,0x94,시스템 업데이트 필요,0,0,10,25,0.0,0,7,32,25,0,1,0,0,0,0,0,0,0,2018,3,25,56648.2,0.4775120364190424,1.7348710552997355,-3.465776561764925,0,full
88190,486,36,0b111101,모터 온도 상승 경고,0,3,6,10,0.0,0,6,9,7,0,0,0,0,1,0,0,0,0,2018,3,7,54352.8,1.0049085230158372,-0.7356710854620134,-4.119930165853329,0,full
74030,848,32,0x8f,배터리 잔량 부족,0,5,4,12,0.0,0,1,14,5,2,0,0,0,1,0,0,0,0,2018,1,29,60118.2,-5.71193636495871,3.6969767751397944,-0.8194018172220368,0,full
19410,159,32,0x200,배터리 잔량 부족,0,1,6,7,0.0,0,2,17,6,0,0,0,0,1,0,0,0,0,2018,1,7,42027.5,-0.6661038177595628,-2.3169818742903034,-4.649045934628802,0,full
24860,241,42,0x23d,센서 값 정상 범위,0,1,2,4,0.0,0,2,15,2,1,0,0,0,1,0,0,0,0,2018,1,19,53383.3,1.660864636302236,0.987612392039515,-2.4387450482317927,0,full
25080,631,36,0b1101111110,분석 보고서 생성됨,0,1,5,8,0.0,0,2,12,5,0,1,0,0,0,0,0,0,0,2018,3,13,59881.9,1.3501674881727883,2.589753185542995,0.97470986723956,0,full
34150,349,23,0b1100111100,데이터 처리 성공,0,2,3,13,0.0,0,6,14,11,2,0,1,0,0,0,0,0,0,2018,1,11,60998.2,-0.5060737768574879,-3.7372888763150613,3.811120141762564,0,full
54180,260,36,0x37,알 수 없는 오류 발생,0,2,15,14,0.0,0,0,24,11,2,0,0,1,0,0,0,0,0,2018,3,21,59427.5,-0.8917476693256803,-5.440115354232678,3.4862125589785853,0,full
129820,1189,36,0b110110110,배터리 잔량 부족,0,8,6,19,0.0,0,4,19,11,0,1,0,0,0,0,0,0,0,2018,2,5,41562.6,-0.018499855627944317,3.7944915227499108,-0.5838239868030648,0,full
43980,806,16,0b1011101101,데이터 처리 성공,0,5,4,9,0.0,0,0,4,3,3,1,0,0,0,0,0,0,0,2018,4,12,63718.2,-0.8376294737579348,1.0293383879087168,3.0062021370590495,0,full
11990,563,36,0x175,시스템 업데이트 필요,0,1,5,7,0.0,0,1,8,6,0,0,0,0,1,0,0,0,0,2018,3,27,54442.1,-0.1066239142806733,0.08687371144815348,-1.0346621653919836,0,full
107500,457,21,0b10110101,시스템 업데이트 필요,0,3,5,11,0.0,0,2,9,6,3,0,1,0,0,0,0,0,0,2018,3,23,59983.3,3.0763219710558305,0.8288983706852653,-1.4362417755731327,0,full
17260,58,36,0b10011111,데이터 처리 성공,0,1,3,9,0.0,0,5,10,8,0,0,0,0,1,0,0,0,0,2018,1,11,54352.8,1.7384420094909396,-1.8255488962951842,5.0606800209676,0,full
32090,335,27,0b1101110011,분석 보고서 생성됨,0,2,6,13,0.0,0,2,20,11,0,1,0,0,0,0,0,0,0,2018,3,3,51952.8,-0.7326027647261819,-2.9902065301612835,1.2132589019931688,0,full
19900,153,46,0b110101110,시스템 업데이트 필요,0,1,3,8,0.0,0,4,7,7,0,0,0,1,0,0,0,0,0,2018,3,17,56427.5,3.8698454623229654,-0.7213120730919114,6.165936819352141,0,full
88350,313,27,0b11011000,분석 보고서 생성됨,0,3,8,17,0.0,0,6,25,13,4,0,0,1,0,0,0,0,0,2018,3,3,56198.2,4.601839725032046,-2.6491509174828636,4.938886403272101,0,full
19500,186,42,0xba,시스템 업데이트 필요,0,1,3,10,0.0,0,3,11,8,2,0,0,1,0,0,0,0,0,2018,3,25,58598.2,-6.603252855393215,0.10858933625770106,1.6328868320141572,0,full
116960,691,22,0b1011011010,배터리 잔량 부족,0,4,5,15,0.0,0,3,16,11,0,1,0,0,0,0,0,0,0,2018,3,25,63118.2,-2.6922278334022685,-4.479274741036894,0.0544055451791472,0,full
6690,686,36,0b1010010101,분석 보고서 생성됨,0,1,13,23,0.0,0,4,28,22,0,0,0,0,1,0,0,0,0,2018,3,23,64393.3,-1.6899952813056038,1.4944324149023247,2.5574939008775255,0,full
42710,294,46,0b1000101110,초기화 작업 진행 중,0,9,3,14,0.0,0,4,5,5,0,0,0,0,1,0,0,0,0,2018,3,19,54162.6,0.8131604583000804,-0.6753166845186103,-3.187780115319735,0,full
56930,304,12,0b1011,모터 온도 상승 경고,0,2,5,9,0.0,0,4,12,7,2,0,0,1,0,0,0,0,0,2018,2,16,50881.9,1.8680110798106133,0.20815399043132832,3.770043579102624,0,full
129590,451,34,0b101001110,정기 점검 완료,0,6,2,15,0.0,0,5,19,8,2,0,0,1,0,0,0,0,0,2018,1,11,63162.6,4.552416234933056,-0.15786194923081265,6.489714388287122,0,full
1960,76,37,0b11000011,사용자 로그인 기록,0,1,2,4,0.0,0,2,4,3,0,0,0,1,0,0,0,0,0,2018,1,23,38242.1,2.135178935254741,3.783068143732053,3.197279103449044,0,full
66990,587,40,0x30d,알 수 없는 오류 발생,0,2,4,8,0.0,0,0,12,4,3,0,0,0,1,0,0,0,0,2018,2,10,60162.6,-2.2656433641489415,1.1379588482473286,1.5937783344326695,0,full
27510,205,21,0b101111,모터 온도 상승 경고,0,2,2,7,0.0,0,1,5,4,3,1,0,0,0,0,0,0,0,2018,2,17,40962.6,-2.2234479898134554,5.625359502456555,-0.5144845233846853,0,full
65090,298,11,0b1110011100,초기화 작업 진행 중,0,2,1,10,0.0,0,4,7,7,1,0,0,0,1,0,0,0,0,2018,1,7,58681.9,5.8065155731320095,-0.7800177201845306,-2.85770399582322,0,full
26680,1184,40,0b1011110010,모터 온도 상승 경고,0,1,4,13,0.0,0,2,14,11,1,0,0,0,1,0,0,0,0,2018,2,20,55642.1,1.9340489084675587,-2.2212632224310935,-3.7438410508925597,0,full
9740,215,43,0b100100100,정기 점검 완료,0,1,1,6,0.0,0,2,8,4,1,0,1,0,0,0,0,0,0,2018,4,22,55918.2,-2.0559272586743695,4.803122761557231,3.453733146045015,0,full
37990,535,36,0x26f,모터 온도 상승 경고,0,2,6,9,0.0,0,2,10,6,0,0,1,0,0,0,0,0,0,2018,3,1,58598.2,2.724430970415325,-3.5563858180015866,0.6151667437998842,0,full
37240,205,22,0b10010001,초기화 작업 진행 중,0,10,5,16,0.0,0,3,6,6,0,1,0,0,0,0,0,0,0,2018,2,8,51201.5,-3.167006294970759,1.591300972022375,-1.1982801724101613,0,full
11800,174,36,0b1010111001,정기 점검 완료,0,3,2,7,0.0,0,3,12,4,0,0,1,0,0,0,0,0,0,2018,3,29,38383.3,-2.2972884401327383,-4.245189115451147,3.8566577428576148,0,full
46320,1087,22,0x2d0,데이터 처리 성공,0,0,2,12,0.0,0,10,16,11,4,1,0,0,0,0,0,0,0,2018,2,11,56383.3,-1.9923514578818726,5.661173028525618,4.291670274380432,0,full
108360,495,36,0b101111011,센서 값 정상 범위,0,2,6,14,0.0,0,4,21,11,1,0,1,0,0,0,0,0,0,2018,2,23,40227.5,1.2151516688493622,-1.8518315474790246,4.050276361467893,0,full
25960,316,43,0b11111111,시스템 업데이트 필요,0,2,4,11,0.0,0,2,19,7,2,0,0,1,0,0,0,0,0,2018,1,23,36118.2,-2.9678180964679646,3.650592539591078,2.8758647260600663,0,full
17900,318,40,0xb4,사용자 로그인 기록,0,2,1,13,0.0,0,6,12,11,0,0,0,0,1,0,0,0,0,2018,4,6,53518.2,3.199072755050998,1.4039576213477938,1.369943693590396,0,full
10080,451,34,0x351,모터 온도 상승 경고,0,1,3,14,0.0,0,3,22,13,0,1,0,0,0,0,0,0,0,2018,2,22,51027.5,-2.898080668616821,-3.3153695221496564,2.6926212620078145,0,full
2320,99,31,0b1000101011,모터 온도 상승 경고,0,0,12,14,0.0,0,3,14,13,1,0,0,0,1,0,0,0,0,2018,1,13,40827.5,-2.2104643392764527,1.3982109167970913,1.1636832674129733,0,full
64060,588,37,0b1101001101,모터 온도 상승 경고,0,0,3,15,0.0,0,6,39,14,1,0,0,0,1,0,0,0,0,2018,4,8,51027.5,-1.4582396390060524,-2.997835200630954,-2.2969916819622984,0,full
34630,43,46,0x93,알 수 없는 오류 발생,0,1,2,5,0.0,0,3,5,4,0,0,0,1,0,0,0,0,0,2018,1,1,38983.3,-2.2536921112418997,-6.6453505576912075,1.1897146178867386,0,full
22190,166,43,0b110010,시스템 업데이트 필요,0,1,2,8,0.0,0,5,8,7,2,0,0,0,1,0,0,0,0,2018,2,25,54627.5,-0.599412879822645,2.751667073359447,-1.8820036626522132,0,full
148530,35,27,0x285,배터리 잔량 부족,0,7,13,10,0.0,0,2,12,4,0,0,1,0,0,0,0,0,0,2018,1,5,59798.2,4.179034002039308,2.626965943636587,1.3939039621405955,0,full
3800,913,36,0b100100110,초기화 작업 진행 중,0,0,7,6,0.0,0,3,11,5,5,0,0,1,0,0,0,0,0,2018,3,21,58163.4,0.23356798141022583,-3.731320352931297,-5.381910655767099,0,full
960,161,46,0b1100110110,분석 보고서 생성됨,0,0,1,5,0.0,0,1,5,5,0,0,0,0,1,0,0,0,0,2018,1,27,58681.9,-1.573030168140468,1.4439144225625489,-4.390277091752865,0,full
5900,377,43,0x4c,센서 값 정상 범위,0,2,3,10,0.0,0,1,14,7,4,0,0,0,1,0,0,0,0,2018,2,12,57193.3,-0.6050615649719098,-0.7114221640310117,-0.9066045283648654,0,full
116170,155,24,0x3c5,배터리 잔량 부족,0,2,2,10,0.0,0,2,12,8,3,0,0,1,0,0,0,0,0,2018,2,21,55681.9,-0.49484630675921837,-1.3420439627744534,-0.7723701961928198,0,full
19280,320,30,0b1110110100,네트워크 연결 불안정,0,2,2,9,0.0,0,4,9,7,0,0,1,0,0,0,0,0,0,2018,3,1,57193.3,3.1800327410425835,-1.1765616037582198,4.4830021019296025,0,full
44340,193,37,0x2d6,네트워크 연결 불안정,0,2,10,6,0.0,0,1,3,3,3,0,0,0,0,0,0,1,0,2018,3,23,38518.2,-1.6715454395868399,-1.4865823098556312,0.36522944054158213,0,full
109900,984,20,0xfa,사용자 로그인 기록,0,6,4,14,0.0,0,4,16,7,3,1,0,0,0,0,0,0,0,2018,3,11,37042.1,1.6639751401948688,2.6716841435981946,1.1890000356128665,0,full
14650,468,14,0x294,정기 점검 완료,0,0,1,6,0.0,0,2,7,6,0,0,0,1,0,0,0,0,0,2018,3,7,58401.5,-2.1247656359244287,-1.1527629681291325,4.06358193151505,0,full
27930,962,31,0b1110111000,네트워크 연결 불안정,0,3,3,7,0.0,0,2,5,4,0,0,0,0,1,0,0,0,0,2018,2,16,36627.5,-0.23446961098566277,2.0476856007622635,0.9749323759383683,0,full
32940,244,36,0b110110,사용자 로그인 기록,0,1,5,8,0.0,0,4,8,7,0,0,1,0,0,0,0,0,0,2018,4,2,58918.2,0.012540006707596252,-1.8386284044230035,-3.5850382410563495,0,full
66380,176,20,0b10001000,정기 점검 완료,0,1,12,15,0.0,0,6,26,13,3,0,0,0,0,0,0,1,0,2018,2,8,56798.2,-1.2884612571316243,-1.5300649107224498,-2.8274479552090206,0,full
68930,187,34,0b1011110100,데이터 처리 성공,0,2,5,7,0.0,0,3,5,4,1,0,0,1,0,0,0,0,0,2018,3,3,56518.2,1.6483168649398516,-1.1486757690897615,2.5572444928288194,0,full
11610,620,12,0x285,알 수 없는 오류 발생,0,0,12,25,0.0,0,6,34,25,0,0,0,1,0,0,0,0,0,2018,1,21,51118.2,-3.863209128558619,4.071750448364466,2.1909258675894643,0,full
19480,480,32,0b1100101,초기화 작업 진행 중,0,0,0,10,0.0,0,3,16,10,0,0,0,0,1,0,0,0,0,2018,3,25,52183.3,-2.965387464590002,-0.15462312760205865,-0.064366622154294,0,full
47820,389,43,0xfd,모터 온도 상승 경고,0,3,7,14,0.0,0,7,16,9,5,0,1,0,0,0,0,0,0,2018,1,9,37362.6,1.3845274236714689,-2.940245010582249,0.6723055624914807,0,full
95600,257,23,0b101100111,네트워크 연결 불안정,0,4,4,18,0.0,0,5,17,13,1,0,0,0,1,0,0,0,0,2018,4,14,53198.2,0.9339075409755404,6.007045671777825,-0.4294221647883818,0,full
150720,1045,35,0b100100101,분석 보고서 생성됨,0,1,3,8,0.0,0,1,22,6,4,1,0,0,0,0,0,0,0,2018,2,13,38518.2,-1.7027815503908275,2.65871424021351,-0.4447252858225266,0,full
14350,208,30,0x136,알 수 없는 오류 발생,0,1,9,21,0.0,0,7,30,20,0,1,0,0,0,0,0,0,0,2018,3,5,63848.2,-0.8665366104509209,3.9094800849904194,5.509936801228419,0,full
42880,542,21,0b1000000,초기화 작업 진행 중,0,1,4,17,0.0,0,1,26,14,1,0,0,0,1,0,0,0,0,2018,3,1,59383.3,2.4893810758367785,0.2812570993985819,2.457968168663716,0,full
6330,480,20,0x66,네트워크 연결 불안정,0,1,3,5,0.0,0,0,7,4,0,0,0,0,1,0,0,0,0,2018,3,1,59383.3,-3.4746734372170605,-2.446367402893552,-6.119736815438487,0,full
10530,261,43,0b10001101,네트워크 연결 불안정,0,0,3,13,0.0,0,3,17,11,2,0,0,0,1,0,0,0,0,2018,2,12,64211.2,-2.778069182519603,0.10777810221759321,-1.8723490618445,0,full
26300,639,42,0x21d,분석 보고서 생성됨,0,1,5,12,0.0,0,1,23,10,5,0,0,1,0,0,0,0,0,2018,2,22,53593.3,-0.3314639255244436,0.4810970828818206,-3.8484715909970664,0,full
34780,438,26,0x83,초기화 작업 진행 중,0,2,2,14,0.0,0,5,17,11,1,0,0,1,0,0,0,0,0,2018,2,8,49783.3,-2.8451284667578944,2.594051490633734,0.8790344938929335,0,full
55860,186,18,0x244,알 수 없는 오류 발생,0,2,1,4,0.0,0,2,2,2,1,0,0,1,0,0,0,0,0,2018,3,17,39193.3,2.1166181544532963,5.283905463460997,5.906447776071739,0,full
13580,534,47,0b1011010101,시스템 업데이트 필요,0,2,3,7,0.0,0,2,8,5,0,0,1,0,0,0,0,0,0,2018,4,6,41562.6,-4.797731124251439,1.6811006085093583,2.6423225350346202,0,full
22350,340,38,0b1000100000,초기화 작업 진행 중,0,1,5,13,0.0,0,3,12,12,0,0,0,0,1,0,0,0,0,2018,1,11,57248.2,0.5088339512808444,-1.4946896617038945,-2.8157077248067868,0,full
13310,256,46,0b1110010100,알 수 없는 오류 발생,0,2,1,5,0.0,0,2,7,2,2,0,1,0,0,0,0,0,0,2018,3,5,60162.6,-1.8404342749730147,1.5642248154536356,-1.0070076898109717,0,full
79490,714,15,0x1cc,배터리 잔량 부족,0,4,4,20,0.0,0,9,19,14,2,1,0,0,0,0,0,0,0,2018,1,15,47048.2,4.206629666422542,-1.570954364283037,0.3079241017387986,0,full
28530,276,15,0x19b,데이터 처리 성공,0,1,4,25,0.0,0,6,32,24,0,1,0,0,0,0,0,0,0,2018,3,7,40163.4,-0.420480939675814,1.719978790379641,4.180378067518789,0,full
131050,234,31,0b111011111,센서 값 정상 범위,0,4,4,12,0.0,0,2,14,6,0,0,0,1,0,0,0,0,0,2018,2,15,57627.5,0.6933336277674211,-4.3873450679842465,-0.7538293719588829,0,full
10430,335,46,0x6a,알 수 없는 오류 발생,0,1,0,4,0.0,0,3,3,3,0,0,0,1,0,0,0,0,0,2018,1,31,52318.2,-4.443148704587965,-1.383695053754205,0.8387590023223828,0,full
